symbol,name,sector,market_value,index_weight,amount_shares,isin,country
WDAY,WORKDAY INC CLASS A,Information Technology,77582649.76,0.48951,303484,US98138H1014,United States
SNOW,SNOWFLAKE CLASS A,Information Technology,70415647.47,0.44429,474467,US8334451098,United States
ADSK,AUTODESK INC,Information Technology,68438742.12,0.43182,324924,US0527691069,United States
MCHP,MICROCHIP TECHNOLOGY INC,Information Technology,67555283.04,0.42624,802224,US5950171042,United States
FTNT,FORTINET INC,Information Technology,62202071.56,0.39247,971452,US34959E1091,United States
PLTR,PALANTIR TECHNOLOGIES INC CLASS A,Information Technology,61389390.47,0.38734,2905319,US69608A1088,United States
DASH,DOORDASH INC CLASS A,Consumer Discretionary,60908266.5,0.3843,468165,US25809K1051,United States
DDOG,DATADOG INC CLASS A,Information Technology,52577786.1,0.33174,420555,US23804L1035,United States
IT,GARTNER INC,Information Technology,51316237.35,0.32378,114135,US3666511072,United States
CTSH,COGNIZANT TECHNOLOGY SOLUTIONS COR,Information Technology,50887963.63,0.32108,758051,US1924461023,United States
CDW,CDW CORP,Information Technology,48124518.9,0.30364,204177,US12514G1085,United States
HUBS,HUBSPOT INC,Information Technology,45490736.98,0.28702,70031,US4435731009,United States
TEAM,ATLASSIAN CORP CLASS A,Information Technology,45351012.79,0.28614,234239,US0494681010,United States
MPWR,MONOLITHIC POWER SYSTEMS INC,Information Technology,43064401.44,0.27172,69424,US6098391054,United States
ANSS,ANSYS INC,Information Technology,42554281.0,0.2685,131138,US03662Q1058,United States
VRT,VERTIV HOLDINGS CLASS A,Industrials,42020130.03,0.26513,518703,US92537N1081,United States
ON,ON SEMICONDUCTOR CORP,Information Technology,40994552.83,0.25866,651431,US6821891057,United States
NET,CLOUDFLARE INC CLASS A,Information Technology,38515714.9,0.24302,444190,US18915M1071,United States
HPQ,HP INC,Information Technology,36077658.3,0.22763,1306215,US40434L1052,United States
GLW,CORNING INC,Information Technology,35551445.6,0.22431,1150160,US2193501051,United States
MDB,MONGODB INC CLASS A,Information Technology,34334482.65,0.21663,102323,US60937P1066,United States
WDC,WESTERN DIGITAL CORP,Information Technology,33539517.76,0.21162,490918,US9581021055,United States
HPE,HEWLETT PACKARD ENTERPRISE,Information Technology,33443368.56,0.21101,1962639,US42824C1099,United States
NTAP,NETAPP INC,Information Technology,31219946.82,0.19698,311763,US64110D1046,United States
PTC,PTC INC,Information Technology,30454608.1,0.19215,173333,US69370C1009,United States
PINS,PINTEREST INC CLASS A,Communication,29153652.6,0.18395,885860,US72352L1061,United States
ENTG,ENTEGRIS INC,Information Technology,28723356.72,0.18123,226008,US29362U1043,United States
GDDY,GODADDY INC CLASS A,Information Technology,25735301.25,0.16238,212075,US3802371076,United States
LDOS,LEIDOS HOLDINGS INC,Industrials,25591464.08,0.16147,206783,US5253271028,United States
TYL,TYLER TECHNOLOGIES INC,Information Technology,25411235.85,0.16033,63063,US9022521051,United States
VRSN,VERISIGN INC,Information Technology,24606107.44,0.15525,134489,US92343E1029,United States
JBL,JABIL INC,Information Technology,24320932.84,0.15345,187676,US4663131039,United States
