symbol,name,sector,market_value,index_weight,amount_shares,isin,country
SON,SONOCO PRODUCTS,Materials,118444455.6,0.66655,2100079,US8354951027,United States
UGI,UGI CORP,Utilities,108036860.88,0.60798,4541272,US9026811052,United States
MCD,MCDONALDS CORP,Consumer Discretionary,106520341.14,0.59945,393093,US5801351017,United States
IDA,IDACORP INC,Utilities,101995976.64,0.57398,1105288,US4511071064,United States
FNB,FNB CORP,Financials,101404383.52,0.57066,7947052,US3025201019,United States
UBSI,UNITED BANKSHARES INC,Financials,101094262.56,0.56891,3052363,US9099071071,United States
WU,WESTERN UNION,Financials,100342592.64,0.56468,7760448,US9598021098,United States
NJR,NEW JERSEY RESOURCES CORP,Utilities,91278065.0,0.51367,2163500,US6460251068,United States
MSM,MSC INDUSTRIAL INC CLASS A,Industrials,91041870.24,0.51234,995646,US5535301064,United States
LAZ,LAZARD INC,Financials,90474946.77,0.50915,2391619,US52110M1099,United States
JHG,JANUS HENDERSON GROUP PLC,Financials,86474865.51,0.48664,2838033,JE00BYPZJM29,United States
SWX,SOUTHWEST GAS HOLDINGS INC,Utilities,85645261.66,0.48197,1170337,US8448951025,United States
CC,CHEMOURS,Materials,83842644.24,0.47183,3166263,US1638511089,United States
HUN,HUNTSMAN CORP,Materials,82808583.64,0.46601,3491087,US4470111075,United States
BKH,BLACK HILLS CORP,Utilities,78242568.66,0.44031,1491471,US0921131092,United States
VLY,VALLEY NATIONAL,Financials,72498467.41,0.40799,9917711,US9197941076,United States
WEN,WENDYS,Consumer Discretionary,69344775.0,0.39024,3649725,US95058W1009,United States
NWE,NORTHWESTERN ENERGY GROUP INC,Utilities,66820765.2,0.37604,1365640,US6680743050,United States
FHI,FEDERATED HERMES INC CLASS B,Financials,65088772.72,0.36629,1861807,US3142111034,United States
NWL,NEWELL BRANDS INC,Consumer Discretionary,60491957.33,0.34042,8754263,US6512291062,United States
AVA,AVISTA CORP,Utilities,58515835.92,0.3293,1703022,US05379B1070,United States
KSS,KOHLS CORP,Consumer Discretionary,54387455.75,0.30607,2380195,US5002551043,United States
LEG,LEGGETT & PLATT INC,Consumer Discretionary,49610893.28,0.27919,2806046,US5246601075,United States
